System,Molecular_Weight,DOCK_Rotatable_Bonds,Formal_Charge,HBond_Acceptors,HBond_Donors,Stereocenters,cLogP,TPSA,SA_Score,QED,ESOL,num_of_PAINS,SMILES
3CHP , 314.341 , 9 , -0.000998795 , 6 , 4 , 1 , -0.0454 , 106.1 , 3.01931 , 0.748266 , -1.7785 , 0 , [NH3+][C@@H](CC(=O)[O-])C(=O)Nc1ccc(OCc2ccccc2)cc1
3CJO , 460.519 , 7 , 0.996001 , 8 , 2 , 4 , 2.2285 , 48.22 , 4.80021 , 0.735481 , -4.43655 , 0 , CN(C(=O)N1CC(c2cc(F)ccc2F)=C[C@@]1(CO)c1ccccc1)[C@H]1CC[N@H+](C)C[C@H]1F
3CKZ , 332.314 , 11 , -0.00100088 , 11 , 9 , 5 , -6.7302 , 202.79 , 5.11085 , 0.186548 , 3.05712 , 0 , CC(=O)N[C@@H]1[C@@H](NC(N)=[NH2+])C=C(C(=O)[O-])O[C@H]1[C@H](O)[C@H](O)CO
3CL0 , 284.356 , 10 , 1.66893e-06 , 6 , 4 , 3 , -1.2446 , 106.1 , 4.81691 , 0.63652 , -0.697003 , 0 , CCC(CC)O[C@@H]1C=C(C(=O)[O-])C[C@H]([NH3+])[C@H]1NC(C)=O
3CLA , 323.132 , 8 , 0.000999987 , 9 , 3 , 2 , 0.768 , 121.58 , 4.40506 , 0.529167 , -2.44616 , 0 , O=C(N[C@H](CO)[C@H](O)c1ccc([N+2]([O-])[O-])cc1)C(Cl)Cl
3CPA , 237.235 , 8 , -1 , 6 , 4 , 1 , -1.8719 , 115.48 , 2.90631 , 0.555879 , 0.0726895 , 0 , NCC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)[O-]
3CQW , 274.712 , 1 , -4.47035e-08 , 7 , 2 , 0 , 1.8971 , 73.49 , 3.14359 , 0.711165 , -2.98173 , 0 , Clc1c[nH]c2ncnc(N3CCc4[nH]cnc4C3)c12
3CS4 , 444.655 , 13 , -0.00199994 , 4 , 3 , 7 , 5.0836 , 69.92 , 4.97337 , 0.565606 , -6.44958 , 0 , C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@]4(C)C[C@H](CC(C)(C)O)CO4)CC[C@@H]23)C[C@@H](O)C[C@@H]1O
3CS6 , 444.655 , 13 , -0.00100098 , 4 , 3 , 7 , 5.0836 , 69.92 , 4.97337 , 0.565606 , -6.44958 , 0 , C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@]4(C)C[C@@H](CC(C)(C)O)CO4)CC[C@@H]23)C[C@@H](O)C[C@@H]1O
3CS9 , 529.524 , 9 , -0.00199891 , 11 , 2 , 0 , 6.35584 , 97.62 , 2.71032 , 0.268004 , -7.94519 , 0 , Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1
3D0E , 426.498 , 11 , 0.999001 , 10 , 5 , 1 , 0.558 , 141.72 , 4.45237 , 0.511126 , -2.96996 , 0 , CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)ncc(OC[C@H]3CCC[NH2+]C3)c21
3D4Q , 374.466 , 5 , 1 , 6 , 3 , 0 , 2.6349 , 79.91 , 3.57478 , 0.545904 , -4.17458 , 0 , O/N=C1\CCc2cc(-c3cn(C4CC[NH2+]CC4)nc3-c3ccncc3)ccc21
3D90 , 312.452 , 4 , 0.000998825 , 2 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 3D90.lig
3D94 , 489.623 , 6 , 0.00100091 , 7 , 2 , 0 , 4.6871 , 75.58 , 2.79245 , 0.397783 , -6.45114 , 0 , CN1CCN([C@H]2C[C@@H](c3nc(-c4ccc5ccc(-c6ccccc6)nc5c4)c4c(N)nccn43)C2)CC1
3DFR , 452.43 , 13 , -2 , 13 , 5 , 1 , -2.401 , 216.2 , 3.72237 , 0.323195 , -0.932209 , 0 , CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc1
3DLE , 365.815 , 7 , 0.00100008 , 5 , 1 , 0 , 4.5885 , 55.4 , 1.67364 , 0.649452 , -5.55711 , 0 , O=C(COc1ccc(Cl)cc1C(=O)c1ccccc1)Nc1ccccc1
3DLG , 544.911 , 11 , 0.00199783 , 13 , 3 , 0 , 4.70222 , 115.56 , 2.42684 , 0.331328 , -6.81795 , 0 , Cc1cc(S(N)(=O)=O)ccc1NC(=O)COc1ccc(Cl)cc1C(=O)c1cc(F)cc(C(F)(F)F)c1
3DOL , 574.44 , 13 , -0.00199988 , 12 , 2 , 0 , 4.6369 , 142.43 , 2.57839 , 0.359764 , -6.9573 , 0 , CCC(=O)NS(=O)(=O)c1ccc(NC(=O)COc2ccc(Cl)cc2C(=O)c2cc(Cl)cc(C#N)c2)c(C)c1
3DR1 , 482.506 , 16 , -0.000999041 , 9 , 3 , 4 , 5.4565 , 60.69 , 5.03269 , 0.361951 , -6.97608 , 0 , CC1(C)[C@H](/C=C/C=C2C[C@@H](O)C[C@H](O)C2)CC[C@]1(C)CCC#CC(O)(C(F)(F)F)C(F)(F)F
3DT3 , 358.393 , 7 , 2.98023e-08 , 4 , 3 , 0 , 5.72432 , 69.92 , 2.30025 , 0.437948 , -6.36017 , 0 , Cc1cc2cc(O)ccc2c(Oc2ccc(O)cc2)c1-c1cccc(O)c1
3DYA , 458.676 , 4 , 0.00499994 , 8 , 1 , 0 , 5.16268 , 87.48 , 3.08631 , 0.457902 , -6.60288 , 0 , N#Cc1cc(Cl)cc(Oc2c(Br)ccc(Cc3n[nH]c4nnccc34)c2F)c1
3E37 , 606.789 , 17 , 2.10106e-06 , 11 , 0 , 0 , 4.9448 , 111.77 , 3.01361 , 0.32447 , -7.39487 , 0 , Cc1ccccc1S(=O)(=O)N(CCN(Cc1cncn1C)c1ccc(C#N)cc1)CC1CCN(C(=O)OC(C)(C)C)CC1
3EHX , 346.427 , 9 , -0.998998 , 6 , 1 , 1 , 1.7965 , 86.3 , 2.62169 , 0.828584 , -3.35604 , 0 , CC(C)C[C@@H](NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)[O-]
3EHY , 258.275 , 7 , -1.001 , 7 , 1 , 1 , -0.8881 , 95.53 , 2.68999 , 0.74186 , -0.796125 , 0 , COc1ccc(S(=O)(=O)N[C@H](C)C(=O)[O-])cc1
3EL8 , 455.442 , 10 , 0.00100028 , 11 , 4 , 0 , 5.16819 , 108.3 , 3.14293 , 0.472493 , -6.58327 , 0 , CC(C)[N+]1=N[C](c2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2)c2c(N)ncnc21
3EML , 337.341 , 7 , 0.000999868 , 9 , 4 , 0 , 1.7217 , 127.39 , 2.5725 , 0.512054 , -3.24667 , 0 , Nc1nc(NCCc2ccc(O)cc2)nc2nc(-c3ccco3)nn12
3EQH , 380.497 , 11 , 0 , 8 , 8 , 0 , 3.12316 , 151.66 , 3.2517 , 0.27272 , -4.57089 , 0 , N#CC(=C(/N)Sc1ccccc1N)/C(C#N)=C(\N)Sc1ccccc1N
3ERD , 268.356 , 9 , -0.00200004 , 2 , 2 , 0 , 4.8286 , 40.46 , 2.13942 , 0.76606 , -5.10242 , 0 , CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1
3ERK , 339.396 , 4 , 0.996 , 7 , 4 , 0 , 1.6267 , 86.23 , 3.34772 , 0.759705 , -3.1967 , 0 , Nc1nccc(-c2c(-c3ccc(F)cc3)ncn2C2CC[NH2+]CC2)n1
3ERT , 388.53 , 11 , 1.002 , 3 , 2 , 0 , 4.2846 , 33.9 , 2.81087 , 0.564815 , -5.47335 , 0 , CC/C(=C(\c1ccc(O)cc1)c1ccc(OCC[NH+](C)C)cc1)c1ccccc1
3ET0 , 218.232 , 5 , -1.002 , 4 , 1 , 0 , 0.859 , 65.15 , 2.49118 , 0.827244 , -1.83208 , 0 , COc1ccc2[nH]cc(CCC(=O)[O-])c2c1
3ET1 , 388.421 , 9 , -1 , 8 , 0 , 0 , 1.578 , 97.66 , 2.50839 , 0.614413 , -3.46975 , 0 , COc1ccc(S(=O)(=O)n2cc(CCC(=O)[O-])c3cc(OC)ccc32)cc1
3ET2 , 388.421 , 9 , -0.997998 , 8 , 0 , 0 , 1.578 , 97.66 , 2.50839 , 0.614413 , -3.46975 , 0 , COc1ccc(S(=O)(=O)n2cc(CCC(=O)[O-])c3cc(OC)ccc32)cc1
3ET3 , 388.421 , 9 , -0.997998 , 8 , 0 , 0 , 1.578 , 97.66 , 2.50839 , 0.614413 , -3.46975 , 0 , COc1ccc(S(=O)(=O)n2cc(CCC(=O)[O-])c3cc(OC)ccc32)cc1
3EYG , 312.375 , 7 , -1.78814e-07 , 7 , 1 , 2 , 0.54458 , 88.47 , 5.29515 , 0.827409 , -2.21689 , 0 , C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1[n-]cnc2[nH+]ccc1-2
3F07 , 284.315 , 8 , 2.68221e-07 , 5 , 2 , 0 , 1.04489 , 69.41 , 3.21555 , 0.367048 , -2.39722 , 0 , C[N+]1=CC(C(=O)Cc2ccccc2)=C[C]1/C=C/C(=O)NO
3F15 , 334.35 , 13 , -0.00100099 , 10 , 4 , 1 , -1.4555 , 136.4 , 2.7185 , 0.341618 , -0.862398 , 0 , COc1ccc(S(=O)(=O)N(CC(=O)NO)C[C@H](O)CO)cc1
3F16 , 290.297 , 10 , -9.61125e-07 , 9 , 4 , 1 , -1.1602 , 124.96 , 2.45499 , 0.389836 , -0.800015 , 0 , COc1ccc(S(=O)(=O)N[C@H](CO)C(=O)NO)cc1
3F17 , 306.342 , 7 , -0.00199993 , 7 , 3 , 0 , 1.1373 , 95.5 , 1.84334 , 0.57029 , -2.61145 , 0 , O=C(CNS(=O)(=O)c1ccc(-c2ccccc2)cc1)NO
3F18 , 292.288 , 9 , 0.00300002 , 9 , 3 , 0 , -0.6859 , 106.94 , 2.15214 , 0.476769 , -1.16496 , 0 , O=C(CN(CCO)S(=O)(=O)c1ccc(F)cc1)NO
3F19 , 248.235 , 6 , -0.00100014 , 8 , 3 , 0 , -0.3906 , 95.5 , 1.96448 , 0.499514 , -1.10372 , 0 , O=C(CNS(=O)(=O)c1ccc(F)cc1)NO
3F1A , 230.244 , 6 , -0.000999942 , 7 , 3 , 0 , -0.5297 , 95.5 , 1.8962 , 0.478657 , -0.883349 , 0 , O=C(CNS(=O)(=O)c1ccccc1)NO
3F5P , 554.092 , 14 , 1.001 , 11 , 3 , 1 , 3.67268 , 109.66 , 3.94165 , 0.230934 , -6.09725 , 0 , COc1cc2c(Nc3ccc(Sc4nccn4C)c(Cl)c3)c(C#N)cnc2cc1OCCC[N@H+](C)CCO
3F9M , 349.413 , 6 , 0.00200009 , 9 , 3 , 0 , 3.0014 , 85.83 , 2.63316 , 0.709122 , -4.28057 , 0 , Cn1ccnc1Sc1cc(C(=O)Nc2nccs2)c(N)cc1F
3FEI , 430.932 , 11 , -1.004 , 7 , 0 , 1 , 4.04842 , 71.48 , 3.07 , 0.513088 , -5.57517 , 0 , CCO[C@@H](Cc1ccc(OCc2csc(-c3ccc(Cl)cc3)n2)cc1C)C(=O)[O-]
3FEJ , 430.932 , 11 , -1.004 , 7 , 0 , 1 , 4.04842 , 71.48 , 3.07 , 0.513088 , -5.57517 , 0 , CCO[C@@H](Cc1ccc(OCc2csc(-c3ccc(Cl)cc3)n2)cc1C)C(=O)[O-]
3FUR , 514.215 , 5 , 0.000999957 , 10 , 1 , 0 , 7.4415 , 68.29 , 2.32756 , 0.301125 , -8.65542 , 0 , O=S(=O)(Nc1cc(Cl)c(Oc2cnc3ccccc3c2)c(Cl)c1)c1ccc(Cl)cc1Cl
3G0E , 299.305 , 4 , -0.00399983 , 6 , 4 , 0 , 2.36224 , 87.98 , 2.58504 , 0.730253 , -3.48284 , 0 , Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(N)=O
3G6Z , 624.65 , 13 , 2.004 , 8 , 4 , 4 , 3.98354 , 71.99 , 5.87957 , 0.310379 , -6.80006 , 0 , CC1=C[C@H](Cl)[C@H](OCCOc2ccc(C3=C(C(=O)N(Cc4cccc(C)c4C)C4CC4)[C@H]4C[NH2+]C[C@@H](C3)[NH2+]4)cc2)C(Cl)=C1
3H1X , 356.785 , 6 , -1.001 , 6 , 0 , 0 , 2.59262 , 71.36 , 2.4644 , 0.720977 , -4.02465 , 0 , COc1ccc2c(c1)c(CC(=O)[O-])c(C)n2C(=O)c1ccc(Cl)cc1
3HAD , 662.423 , 17 , -1.002 , 21 , 8 , 8 , -6.4203 , 335.9 , 5.53901 , 0.0855583 , 0.670077 , 0 , NC(=O)c1ccc[n+]([C@@H]2O[C@H](CO[P]([O-])([O-])O[P]([O-])([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1
3HL5 , 507.656 , 13 , 0.998001 , 9 , 4 , 4 , 1.9659 , 120.9 , 4.31578 , 0.506106 , -4.53835 , 0 , C[NH2+][C@@H](C)C(=O)N[C@H](C(=O)N1CC[C@H](C)[C@H]1C(=O)Nc1ccccc1-c1ncccn1)C1CCCCC1
3HMM , 313.362 , 4 , 0.000999123 , 5 , 1 , 0 , 4.13882 , 63.59 , 2.16436 , 0.617593 , -4.8884 , 0 , Cc1cccc(-c2nc(Nc3ccncc3)c3ccccc3n2)n1
3HSW , 138.123 , 2 , -0.000999987 , 3 , 0 , 0 , 0.2247 , 43.37 , 2.37216 , 0.486433 , -0.85814 , 1 , COC1=CC(=O)C=CC1=O
3IK3 , 532.568 , 8 , -0.00299984 , 10 , 1 , 0 , 4.45602 , 65.77 , 2.94245 , 0.395132 , -6.56318 , 0 , Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12
3JDW , 133.171 , 6 , 1.001 , 4 , 6 , 1 , -3.6311 , 95.41 , 6.33616 , 0.413665 , 2.03997 , 0 , [NH3+]CCC[C@H]([NH3+])C(=O)[O-]
3K5V , 494.619 , 9 , 1 , 8 , 3 , 0 , 3.17322 , 87.48 , 3.02387 , 0.368868 , -5.35102 , 0 , Cc1ccc(NC(=O)c2ccc(CN3CC[NH+](C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1
3KBA , 403.932 , 6 , 0.00199986 , 7 , 0 , 1 , 3.5606 , 64.41 , 2.94051 , 0.766189 , -5.0497 , 0 , Cc1ccccc1CN(c1ccc(C#N)c(Cl)c1)[C@H]1CCN(S(C)(=O)=O)C1
3KF4 , 443.448 , 9 , -0.00500298 , 8 , 2 , 0 , 4.63052 , 101.38 , 3.2828 , 0.387304 , -6.10212 , 0 , Cc1ccc2[nH]ncc2c1/C=C/n1cnc2c(Nc3ccc(P(C)(C)=O)cc3)ncnc21
3KFA , 558.566 , 11 , -0.00199955 , 12 , 2 , 0 , 6.10214 , 102.55 , 3.17097 , 0.25227 , -7.94513 , 0 , Cc1cn(-c2cc(NC(=O)c3ccc(C)c(/C=C/n4cnc5c(NC6CC6)ncnc54)c3)cc(C(F)(F)F)c2)cn1
3KGC , 408.251 , 5 , -0.997 , 12 , 2 , 0 , -1.0218 , 133.68 , 3.28981 , 0.495406 , -1.68649 , 0 , O=c1[nH]c2cc(C(F)(F)F)c(N3CCOCC3)cc2n(C[P]([O-])([O-])O)c1=O
3KL6 , 479.984 , 7 , -0.00100005 , 10 , 2 , 1 , 2.0341 , 107.02 , 3.12298 , 0.684168 , -4.41806 , 0 , O=C([C@H](O)CS(=O)(=O)c1ccc2cc(Cl)ccc2c1)N1CCC(N2CCCNC2=O)CC1
3KRJ , 376.481 , 5 , 1 , 6 , 4 , 0 , 2.93188 , 98.18 , 3.84782 , 0.765006 , -4.40473 , 0 , N#Cc1c[nH]c(C(=O)Nc2ccc(C3CC[NH2+]CC3)cc2C2=CCCCC2)n1
3L3M , 339.393 , 4 , 0.995 , 6 , 5 , 1 , 2.2563 , 88.38 , 3.71569 , 0.683242 , -3.66364 , 0 , NC(=O)c1cccc2[nH]c(-c3ccc([C@@H]4CCCC[NH2+]4)cc3F)nc12
3L5D , 387.525 , 16 , 4.69387e-07 , 7 , 4 , 1 , 2.95727 , 97.32 , 3.45736 , 0.49012 , -4.47882 , 0 , [H]/N=C1\N[C@](C)(CC(C)C)C(=O)N1Cc1ccc(CNC(=O)NCCCC)cc1
3LAN , 353.421 , 10 , -5.96046e-08 , 6 , 1 , 0 , 2.8712 , 95.72 , 2.62498 , 0.808251 , -4.20146 , 0 , CCCCn1c(C(=O)c2cc(C)cc(C#N)c2)c(C(C)C)c(=O)[nH]c1=O
3LMP , 485.493 , 10 , 0.00300094 , 8 , 3 , 1 , 4.0018 , 122.16 , 3.53177 , 0.473567 , -5.91239 , 0 , COc1cc(O)c2c(c1C(=O)NCc1cccc3ccccc13)OC1=CC(O)=C(C(C)=O)C(=O)[C@]12C
3LN1 , 381.378 , 6 , -1.19209e-07 , 9 , 2 , 0 , 2.56212 , 78.14 , 3.29096 , 0.708049 , -4.16748 , 0 , Cc1ccc(-c2cc(C(F)(F)F)[n-][n+]2-c2ccc(S(N)(=O)=O)cc2)cc1
3LPB , 465.53 , 11 , 0.00100104 , 9 , 1 , 0 , 3.8977 , 99.64 , 2.34838 , 0.448029 , -5.69734 , 0 , CNS(=O)(=O)c1ccc(-c2cccc3ncc(-c4cc(OC)c(OC)c(OC)c4)nc23)cc1
3LQ8 , 633.672 , 15 , 1 , 12 , 3 , 0 , 4.3553 , 112.45 , 3.50955 , 0.159333 , -7.12788 , 0 , COc1cc2c(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)ccnc2cc1OCCC[NH+]1CCOCC1
3LSY , 214.221 , 4 , -0.00199991 , 3 , 1 , 0 , 2.997 , 46.53 , 1.79141 , 0.798683 , -3.3947 , 0 , O=Cc1ccc(Oc2ccccc2)c(O)c1
3LVP , 342.784 , 5 , 0.000998951 , 7 , 1 , 0 , 4.23699 , 66.17 , 3.92661 , 0.773314 , -5.15581 , 0 , COc1cc2c(nc1OC)c(-c1cc3c([nH]1)[N-]C=C[C]3Cl)cn2C
3LW0 , 464.57 , 8 , 0.00100011 , 7 , 3 , 0 , 4.60966 , 111.5 , 2.74264 , 0.347284 , -6.2183 , 0 , N#Cc1ccc2[nH]cc(CCCCN3CCC(NC(=O)c4cccc5c(C#N)c[nH]c45)CC3)c2c1
3M2W , 389.452 , 1 , 1 , 6 , 3 , 0 , -0.80971 , 60.4 , 4.74219 , 0.597695 , -1.7253 , 0 , C[N@H+]1C[C@@]2(CNC(=O)C3=C2[NH+]=C2[C]3CCc3cnc(-c4ccccc4F)cc32)C1
3MAX , 288.349 , 5 , 0.00100003 , 3 , 3 , 0 , 4.1881 , 55.12 , 1.54765 , 0.710003 , -4.76113 , 0 , Nc1ccc(-c2ccccc2)cc1NC(=O)c1ccccc1
3NF7 , 344.731 , 3 , -1.005 , 7 , 0 , 0 , 1.5215 , 78.9 , 2.88754 , 0.846477 , -3.15466 , 0 , O=C([O-])c1c(CN2C(=O)Cc3cc(Cl)ccc32)ccc2c1OCO2
3NW5 , 433.468 , 6 , 1.001 , 10 , 3 , 1 , 2.9797 , 106.47 , 3.94338 , 0.332712 , -4.81174 , 0 , O=C(c1ccc(F)nc1)N1CCC[C@@H]1c1n[n+]2cccc-2c(Nc2cc(C3CC3)[nH]n2)[nH]1
3NW6 , 433.468 , 6 , 0.999 , 10 , 3 , 1 , 2.9797 , 106.47 , 3.94338 , 0.332712 , -4.81174 , 0 , O=C(c1ccc(F)nc1)N1CCC[C@H]1c1n[n+]2cccc-2c(Nc2cc(C3CC3)[nH]n2)[nH]1
3NW7 , 392.396 , 7 , -0.00200011 , 10 , 3 , 0 , 2.5375 , 112.89 , 2.87063 , 0.438294 , -4.21005 , 0 , O=C(NCc1nc(Nc2cc(C3CC3)[nH]n2)c2cccn2n1)c1ccc(F)nc1
3NXO , 324.382 , 10 , -0.00100269 , 6 , 4 , 0 , 2.77329 , 98.35 , 3.5982 , 0.667969 , -3.94506 , 0 , COc1ccccc1/C(=C\[C]1C=[O+]c2nc(N)nc(N)c21)C(C)C
3NY8 , 278.415 , 11 , 0.998 , 3 , 3 , 2 , 1.58372 , 46.07 , 3.94476 , 0.829784 , -2.75541 , 0 , Cc1ccc(OC[C@@H](O)[C@H](C)[NH2+]C(C)C)c2c1CCC2
3NZK , 438.503 , 11 , 1.005 , 8 , 5 , 2 , -0.5139 , 112.33 , 4.07473 , 0.237839 , -2.25047 , 0 , C[C@@H](O)[C@H](NC(=O)c1ccc(C#Cc2ccc(C[NH+]3CCOCC3)cc2)cc1)C(=O)NO
3ODU , 408.676 , 9 , 0.00200004 , 6 , 3 , 0 , -0.0081 , 42.98 , 4.87454 , 0.201441 , -2.43773 , 1 , CC1(C)C[N+]2=C(CS/C(NC3CCCCC3)=[NH+]/C3CCCCC3)C=[S+]C2=[NH+]1
3OXZ , 532.568 , 8 , 0.00200105 , 10 , 1 , 0 , 4.45602 , 65.77 , 2.94245 , 0.395132 , -6.56318 , 0 , Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12
3OY3 , 568.599 , 12 , 1.75834e-06 , 12 , 4 , 0 , 2.60822 , 116.72 , 3.07983 , 0.380187 , -5.42013 , 0 , Cc1ccc(C(=O)Nc2ccc(CN3CCN(CCO)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc(C(N)=O)n1C
3P3C , 362.385 , 9 , 0.00199875 , 6 , 4 , 2 , 1.0744 , 98.66 , 3.17624 , 0.37175 , -2.9344 , 0 , C[C@@H](O)[C@H](NC(=O)c1ccc(C#CC#Cc2ccccc2)cc1)C(=O)NO
3P3G , 362.385 , 9 , 0.00199872 , 6 , 4 , 2 , 1.0744 , 98.66 , 3.17624 , 0.37175 , -2.9344 , 0 , C[C@@H](O)[C@H](NC(=O)c1ccc(C#CC#Cc2ccccc2)cc1)C(=O)NO
3PBA , 622.931 , 7 , -0.995996 , 6 , 1 , 0 , 6.2524 , 80.67 , 3.55885 , 0.40948 , -8.49927 , 0 , CC(C)(c1cc(Br)c(O)c(Br)c1)c1cc(Br)c(O[S+](=O)(=O)=O)c(Br)c1
3PBL , 341.858 , 11 , 0.999002 , 6 , 3 , 2 , 1.4136 , 63 , 4.41481 , 0.732904 , -3.04606 , 0 , CCc1cc(Cl)c(OC)c(C(=O)NC[C@@H]2CCC[N@H+]2CC)c1O
3PS1 , 377.4 , 10 , -0.00299964 , 7 , 6 , 2 , 0.6566 , 124.68 , 3.3053 , 0.232565 , -2.72327 , 0 , C[C@@H](O)[C@H](NC(=O)c1ccc(C#CC#Cc2ccc(N)cc2)cc1)C(=O)NO
3PS2 , 375.384 , 9 , -1.93715e-07 , 7 , 6 , 0 , 1.6967 , 124.68 , 3.02442 , 0.139994 , -3.4848 , 0 , C/C(O)=C(\NC(=O)c1ccc(C#CC#Cc2cccc(N)c2)cc1)C(=O)NO
3PS3 , 375.384 , 8 , -0.00299916 , 7 , 5 , 1 , 0.8648 , 121.52 , 3.25008 , 0.208468 , -2.86435 , 0 , CC(=O)[C@H](NC(=O)c1ccc(C#CC#Cc2ccc(N)cc2)cc1)C(=O)NO
3QRI , 553.596 , 13 , 0.00399803 , 11 , 3 , 0 , 6.048 , 123.06 , 2.76142 , 0.237238 , -7.87555 , 0 , CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3cc(C(C)(C)C)nn3-c3ccc4ncccc4c3)c(F)c2)ccn1
3QRJ , 553.596 , 13 , 0.00299787 , 11 , 3 , 0 , 6.048 , 123.06 , 2.76142 , 0.237238 , -7.87555 , 0 , CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3cc(C(C)(C)C)nn3-c3ccc4ncccc4c3)c(F)c2)ccn1
3QRK , 502.399 , 10 , -3.60608e-06 , 10 , 4 , 1 , 2.8586 , 115.69 , 3.89592 , 0.509686 , -5.1805 , 0 , CC(C)(C)c1cc(NC(=O)Nc2cccc(Cl)c2Cl)n(-c2ccc3c(c2)C[C@@H](C(=O)[O-])[NH2+]C3)n1
3STD , 364.45 , 6 , 0.00199999 , 4 , 1 , 0 , 5.13558 , 61.6 , 2.27282 , 0.515434 , -5.95267 , 0 , N#Cc1nnc2ccccc2c1NCCC(c1ccccc1)c1ccccc1
3U1Y , 491.628 , 14 , 1.002 , 9 , 3 , 1 , 1.2789 , 106.37 , 3.89811 , 0.25045 , -3.91347 , 0 , C[C@@](CCc1ccc(-c2ccc(OCCC[NH+]3CCOCC3)cc2)cc1)(C(=O)NO)S(C)(=O)=O
3UHM , 364.422 , 9 , -0.000999913 , 8 , 2 , 1 , 0.4135 , 110.41 , 3.69469 , 0.439973 , -2.45206 , 0 , C[C@@](CC[n+]1ccc(-c2ccccc2)cc1[O-])(C(=O)NO)S(C)(=O)=O
3UPJ , 310.349 , 7 , -8.9407e-07 , 4 , 1 , 1 , 4.0491 , 59.67 , 2.59473 , 0.738562 , -4.79924 , 0 , CC[C@@H](c1ccccc1)c1c(O)c2ccc(OC)cc2oc1=O
4AAH , 327.186 , 3 , -3.001 , 10 , 1 , 0 , -3.4538 , 183.21 , 4.12134 , 0.575668 , 0.651441 , 2 , O=C([O-])c1cc(C(=O)[O-])c2c(n1)C(=O)C(=O)c1cc(C(=O)[O-])[nH]c1-2
4COX , 356.785 , 6 , -1.001 , 6 , 0 , 0 , 2.59262 , 71.36 , 2.4644 , 0.720977 , -4.02465 , 0 , COc1ccc2c(c1)c(CC(=O)[O-])c(C)n2C(=O)c1ccc(Cl)cc1
4CTS , 130.057 , 3 , -1.998 , 5 , 0 , 0 , -3.5546 , 97.33 , 4.32787 , 0.29159 , 2.00039 , 0 , O=C([O-])CC(=O)C(=O)[O-]
4DFR , 452.43 , 13 , -2 , 13 , 5 , 1 , -2.401 , 216.2 , 3.72237 , 0.323195 , -0.932209 , 0 , CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc1
4FW3 , 348.381 , 8 , 0.998001 , 6 , 6 , 1 , -0.0645 , 106.07 , 3.35824 , 0.352884 , -1.9977 , 0 , [NH3+]C[C@H](NC(=O)c1ccc(C#CC#Cc2ccccc2)cc1)C(=O)NO
4FW4 , 362.385 , 9 , -0.00400054 , 6 , 4 , 2 , 1.0744 , 98.66 , 3.17624 , 0.37175 , -2.9344 , 0 , C[C@@H](O)[C@H](NC(=O)c1ccc(C#CC#Cc2ccccc2)cc1)C(=O)NO
4FW6 , 338.363 , 9 , -0.00200079 , 6 , 4 , 2 , 1.071 , 98.66 , 2.8485 , 0.380926 , -2.77426 , 0 , C[C@@H](O)[C@H](NC(=O)c1ccc(C#Cc2ccccc2)cc1)C(=O)NO
4IAQ , 584.695 , 7 , 0.997999 , 10 , 4 , 8 , -1.25061 , 117.59 , 5.85537 , 0.359968 , -2.67447 , 0 , C[N@@H+]1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C[C@@H]2c3cccc4c3[C](C=[NH+]4)C[C@H]21
4IS9 , 308.334 , 11 , 2.09361e-06 , 7 , 2 , 1 , 1.3071 , 89.38 , 3.18608 , 0.613077 , -2.74618 , 0 , CCCc1cc(C2=N[C@@H](C(=O)NO)CO2)cc(OC)c1OC
